predicted gender,sentence text,profession,gender,stereotype,predicted gender,predicted mentions,Prediction
Male,"In 1876 , American civil engineer Richard Sears McCulloh , in his "" Treatise on the Mechanical Theory of Heat and its Application to the Steam - Engine "" , which was an early thermodynamics textbook , states , after speaking about the laws of the physical world , that "" there are none that are established on a firmer basis than the two general propositions of Joule and Carnot ; which constitute the fundamental laws of our subject . """,engineer,his,1,American civil engineer Richard Sears McCulloh,['his'],True
Male,"In 1876 , American civil engineer Richard Sears McCulloh , in his "" Treatise on the Mechanical Theory of Heat and its Application to the Steam - Engine "" , which was an early thermodynamics textbook , states , after speaking about the laws of the physical world , that "" there are none that are established on a firmer basis than the two general propositions of Joule and Carnot ; which constitute the fundamental laws of our subject . """,engineer,his,1,1876,"['Heat', 'its', 'its Application', 'Joule', 'Carnot']",False
Male,"In 1963 , Towers was cast in a supporting role in Samuel Fuller 's experimental thriller "" Shock Corridor "" ( 1963 ) , which tells the story of a journalist who commits himself to a psychiatric hospital to solve a murder .",journalist,himself,-1,a journalist who commits himself to a psychiatric hospital,['himself'],True
Male,"Following his graduation , the young artist studied painting at the Royal Munich Academy .",artist,his,1,his,['the young artist'],False
Male,Neither the captain nor his passengers were able to complete their journey .,captain,his,1,the captain,['his'],True
Male,Neither the captain nor his passengers were able to complete their journey .,captain,his,1,his passengers,['their'],False
Male,"However , he left in January 2007 as the new senior manager , Steve McClaren , wanted the England U-21 manager 's role to be a full - time position .",manager,he,1,he,"[""the England U-21 manager 's""]",False
Male,"The artist himself refers to these works as videos rather than GIF animations "" because they are originally video works [ exhibited ] in video format [ â€¦ ] , "" explaining ,",artist,himself,1,The artist himself,['himself'],True
Male,Publications on the artist and his work include a supplement in the literary magazine PÃ©Ã±ola in 1981 and a retrospective of his drawing in the art magazine VARIA in 1984 .,artist,his,1,the artist,"['his', 'his']",True
Male,"In 1857 Savage went to Washington , were he became the principal leader writer on the States Journal .",writer,he,-1,Savage,['he'],False
Male,"One patient , in whom the catheter became dislodged after 2 weeks , became asymptomatic , but he had a residual 2-cm pancreatic pseudocyst that resolved over the next 6 weeks .",patient,he,0,"One patient , in whom the catheter",['he'],True
Male,"James Herriot , the best selling author of over 60 million copies of books about his experiences of some 50 years as a veterinarian in Thirsk , North Yorkshire , the town which he refers to as Darrowby in his books ( although born in Sunderland ) , has been admired for his easy reading style and interesting characters .",author,his,-1,his,"['he', 'his', 'his']",False
Male,The production designer Don Homfray won a BAFTA for his work on the series .,designer,his,1,The production designer Don Homfray,['his'],True
Female,We describe a patient who was diagnosed with Goodpasture syndrome in her second trimester .,patient,her,0,Goodpasture syndrome,['her'],False
Male,"Nathaniel Ward , a Puritan clergyman and author , was made minister of the Shenfield church in 1648 and held that office until his death in 1652 .",author,his,-1,"Nathaniel Ward , a Puritan clergyman and author ,",['his'],True
Male,"Nathaniel Ward , a Puritan clergyman and author , was made minister of the Shenfield church in 1648 and held that office until his death in 1652 .",author,his,-1,1648,['1652'],False
Female,"When they arrived , it was revealed that a patient at the hospital had set herself on fire with a lighter .",patient,herself,0,a patient at the hospital,['herself'],True
Male,"In the film , a young fighter pilot introduces the song to his squadron and so gets nicknamed "" the dark girl "" .",pilot,his,1,a young fighter pilot,['his'],True
Female,""" Chiderah Monde of "" New York Daily News "" described the video as "" a straight - forward profile of the artist herself . """,artist,herself,-1,the artist herself,['herself'],True
Male,It has been very important to make diagnosis of MEN 2-A because we can introduce the patient and his family to a program of screening to precociously single out the presence of the typical signs of this pathology .,patient,his,0,the patient,['his'],True
Male,It has been very important to make diagnosis of MEN 2-A because we can introduce the patient and his family to a program of screening to precociously single out the presence of the typical signs of this pathology .,patient,his,0,MEN 2-A,['this pathology'],False
Male,Eagles guitarist Joe Walsh plays the song on his solo tours .,guitarist,his,1,Eagles guitarist Joe Walsh,['his'],True
Male,"Leonard , played by producer Randall Winston , is the hospital ' s security guard who is easily recognizable thanks to his height , giant afro and the hook that he has in place of his right hand .",guard,he,1,his,"['he', 'his']",False
Male,"The patient had a prolonged postoperative course , but he finally recovered well from these operations .",patient,he,0,The patient,['he'],True
Male,"They centre on the philosophical Thai Buddhist detective , Sonchai Jitpleecheep , and his meditative internal dialogues .",detective,his,1,"the philosophical Thai Buddhist detective , Sonchai Jitpleecheep",['his'],True
